-144/25	13/50	2.354208935697655
-144/25	7/25	2.3837719359788925
-144/25	3/10	2.1698048200774562
-144/25	8/25	2.391456805011873
-144/25	17/50	2.404426243223482
-144/25	9/25	2.430316833260895
-144/25	19/50	2.4711967935050865
-144/25	2/5	2.4858402852017307
-144/25	21/50	2.495992170417946
-144/25	11/25	2.4999430967277063
-144/25	23/50	2.5120525321268765
-144/25	12/25	2.110241026599246
-144/25	1/2	2.4293176783449706
-144/25	13/25	2.52100844002997
-144/25	27/50	2.5170655680954264
-144/25	14/25	2.5179352196602984
-144/25	29/50	2.5095566261830125
-144/25	3/5	2.2535718957240163
-144/25	31/50	2.383264898393852
-144/25	16/25	2.504673094749698
-144/25	33/50	2.487718536485931
-144/25	17/25	2.337315326070836
-144/25	7/10	2.4729384480790704
-144/25	18/25	2.4727967069612293
-144/25	37/50	2.441380577382676
-144/25	19/25	2.4411581356346868
-144/25	39/50	2.4371770741720318
-144/25	4/5	2.418307998003422
-144/25	41/50	2.4075926814254465
-144/25	21/25	2.370052292735103
-144/25	43/50	2.365652206523296
-144/25	22/25	2.364587816972266
-144/25	9/10	2.352192758957163
-144/25	23/25	2.3333903966303593
-144/25	47/50	2.289298646899395
-144/25	24/25	2.289430513894444
-144/25	49/50	2.274711437202642
-144/25	1	2.24332931728814
-287/50	0	Indeterminate
-287/50	1/50	1.3094715465112972
-287/50	1/25	1.5963116482628783
-287/50	3/50	1.7551788193485067
-287/50	2/25	1.8906772410468131
-287/50	1/10	1.9745487044029604
-287/50	3/25	2.0555163129362257
-287/50	7/50	2.1046946000440796
-287/50	4/25	2.160039183772063
-287/50	9/50	2.203583048543731
-287/50	1/5	2.2539647973558883
-287/50	11/50	2.2826215162582844
-287/50	6/25	2.3174735517644045
-287/50	13/50	2.3272335770502903
-287/50	7/25	2.3861948421669563
-287/50	3/10	2.4034382091247126
-287/50	8/25	2.407819453684464
-287/50	17/50	2.396442553525126
-287/50	9/25	2.434513234857175
-287/50	19/50	2.3254834594510974
-287/50	2/5	2.492588940134318
-287/50	21/50	2.1934125089816265
-287/50	11/25	2.4763013416143154
-287/50	23/50	2.1578304673239064
-287/50	12/25	2.4194610098579377
-287/50	1/2	2.4924975620375
-287/50	13/25	2.341815414401527
-287/50	27/50	2.511660343394796
-287/50	14/25	2.4065833480692276
-287/50	29/50	2.5094206583967433
-287/50	3/5	2.3884772312069864
-287/50	31/50	2.498860747028463
-287/50	16/25	2.500295267525488
-287/50	33/50	2.492817794172256
-287/50	17/25	2.336745006466165
-287/50	7/10	2.483072407921456
-287/50	18/25	2.45911044592544
-287/50	37/50	2.441750181162561
-287/50	19/25	2.403753019967235
-287/50	39/50	2.441571200549369
-287/50	4/5	2.4137289789781007
-287/50	41/50	2.415232976260032
-287/50	21/25	2.3928484317425642
-287/50	43/50	2.3757990982733928
-287/50	22/25	2.370789195234689
-287/50	9/10	2.328510217033901
-287/50	23/25	2.104400481413213
-287/50	47/50	2.3137543025000977
-287/50	24/25	2.2898132619401164
-287/50	49/50	2.2431472527717493
-287/50	1	2.247643623762866
-143/25	0	Indeterminate
-143/25	1/50	1.3009422744527113
-143/25	1/25	1.5933754192142113
-143/25	3/50	1.7479298293851921
-143/25	2/25	1.4830461500819678
-143/25	1/10	1.9794295163714446
-143/25	3/25	2.060118420676416
-143/25	7/50	2.084181182407646
-143/25	4/25	2.1586772485370163
-143/25	9/50	1.8517433272773622
-143/25	1/5	2.2376097452271426
-143/25	11/50	2.297978236513376
-143/25	6/25	2.098160762211273
-143/25	13/50	2.3437289724572605
-143/25	7/25	2.3725938531427615
-143/25	3/10	2.3975365930914534
-143/25	8/25	2.427644245961715
-143/25	17/50	2.4045246099220714
-143/25	9/25	2.4671628369634346
-143/25	19/50	2.4476593406871596
-143/25	2/5	2.486721503659822
-143/25	21/50	2.494435998086109
-143/25	11/25	2.4192635380875407
-143/25	23/50	2.451554438032381
-143/25	12/25	2.47258497198326
-143/25	1/2	2.5144922104746117
-143/25	13/25	2.5238517653173695
-143/25	27/50	2.3042929910727747
-143/25	14/25	2.300639474992455
-143/25	29/50	2.508279615414808
-143/25	3/5	2.391571411881173
-143/25	31/50	2.5144810468600713
-143/25	16/25	2.355251940771261
-143/25	33/50	2.5050807516640092
-143/25	17/25	1.9860482778748982
-143/25	7/10	2.4744495255753853
-143/25	18/25	2.4459555181841717
-143/25	37/50	2.4407011093003215
-143/25	19/25	2.4475123966485874
-143/25	39/50	2.097428141740216
-143/25	4/5	2.1374606446069113
-143/25	41/50	2.4111157557201683
-143/25	21/25	2.374868012869744
-143/25	43/50	2.331469039955651
-143/25	22/25	2.3619613092234903
-143/25	9/10	1.9543745656150544
-143/25	23/25	2.226730950101806
-143/25	47/50	2.3133013927090196
-143/25	24/25	2.2681546421888776
-143/25	49/50	2.144780913445018
-143/25	1	2.258939540312004
-57/10	0	Indeterminate
-57/10	1/50	1.2736645223545402
-57/10	1/25	1.5893154274731773
-57/10	3/50	1.3609871748416666
-57/10	2/25	1.8687093602744862
-57/10	1/10	1.9883944446249024
-57/10	3/25	1.6563456072909746
-57/10	7/50	2.1088556504720253
-57/10	4/25	2.163712675662143
-57/10	9/50	2.201399639548314
-57/10	1/5	2.2416605282427073
-57/10	11/50	2.2994639552031226
-57/10	6/25	2.3194078347491924
-57/10	13/50	2.3338253479660125
-57/10	7/25	2.377705005504312
-57/10	3/10	2.172092910911608
-57/10	8/25	2.4149772172302244
-57/10	17/50	2.4435675886059607
-57/10	9/25	2.4546812399234272
-57/10	19/50	2.1024852248634995
-57/10	2/5	2.4292521760516537
-57/10	21/50	1.5397187547116724
-57/10	11/25	2.5002062859010685
-57/10	23/50	2.502685841570993
-57/10	12/25	2.504576907868227
-57/10	1/2	2.4425032284484534
-57/10	13/25	2.4163627563636436
-57/10	27/50	2.51342917164577
-57/10	14/25	2.5277407668533702
-57/10	29/50	2.5257743727821635
-57/10	3/5	1.93771056340752
-57/10	31/50	2.512773231150481
-57/10	16/25	2.4657799123588906
-57/10	33/50	2.4725733493917823
-57/10	17/25	2.484056280884563
-57/10	7/10	2.4863721469136393
-57/10	18/25	2.4708087103827427
-57/10	37/50	2.463716858177079
-57/10	19/25	2.447862706194158
-57/10	39/50	2.2568363917448995
-57/10	4/5	2.413747107689813
-57/10	41/50	2.197624431182555
-57/10	21/25	2.384491126059909
-57/10	43/50	2.3563836233093047
-57/10	22/25	2.3576896296344194
-57/10	9/10	2.34706635459148
-57/10	23/25	2.3173060725611796
-57/10	47/50	2.3055849976022413
-57/10	24/25	1.616942801633582
-57/10	49/50	2.154583328761587
-57/10	1	2.245665026282039
-142/25	0	Indeterminate
-142/25	1/50	1.3000990204789007
-142/25	1/25	1.5883770776963626
-142/25	3/50	1.7523646279123695
-142/25	2/25	1.8935758943793768
-142/25	1/10	1.9333096844368396
-142/25	3/25	1.6649638561258453
-142/25	7/50	1.8855967709428403
-142/25	4/25	2.1618131093575554
-142/25	9/50	2.2096465319204146
-142/25	1/5	2.2589432684876747
-142/25	11/50	2.2726244479378575
-142/25	6/25	2.315699714695955
-142/25	13/50	2.3590109902023375
-142/25	7/25	2.3545455061268634
-142/25	3/10	2.3654635655575635
-142/25	8/25	2.374500842144875
-142/25	17/50	2.432834505456129
-142/25	9/25	2.4196734453035504
-142/25	19/50	2.481744296864063
-142/25	2/5	2.4190017828223858
-142/25	21/50	2.4705333317110894
-142/25	11/25	2.50361700201911
-142/25	23/50	2.4862680232425785
-142/25	12/25	2.4893919950420247
-142/25	1/2	2.2633051008272176
-142/25	13/25	2.524878379362895
-142/25	27/50	2.5067719550791305
-142/25	14/25	2.506441359539851
-142/25	29/50	2.5053619909412346
-142/25	3/5	2.5029086806320002
-142/25	31/50	2.5095954954911512
-142/25	16/25	2.247475052554569
-142/25	33/50	2.498938728667418
-142/25	17/25	2.48891978243024
-142/25	7/10	2.3278836603222155
-142/25	18/25	2.4721994675748444
-142/25	37/50	2.453943865133942
-142/25	19/25	2.4358337624669844
-142/25	39/50	2.4277970598165997
-142/25	4/5	2.4090699166972698
-142/25	41/50	2.2123502189647857
-142/25	21/25	2.388623597014713
-142/25	43/50	2.1699485011726076
-142/25	22/25	1.956584646835093
-142/25	9/10	2.122117432078961
-142/25	23/25	2.3244460077152547
-142/25	47/50	2.289540046080074
-142/25	24/25	2.2944369816794445
-142/25	49/50	2.2703036745849388
-142/25	1	2.2484412900510127
-283/50	0	Indeterminate
-283/50	1/50	1.3003306378407267
-283/50	1/25	1.5923932321474403
-283/50	3/50	1.7588625021142292
-283/50	2/25	1.8768630375654671
-283/50	1/10	1.97749283910279
-283/50	3/25	2.025618871542837
-283/50	7/50	2.0931063296477723
-283/50	4/25	2.1644048833955862
-283/50	9/50	2.1982884733444665
-283/50	1/5	2.1989295598961167
-283/50	11/50	2.2548167488180204
-283/50	6/25	2.318298528841114
-283/50	13/50	2.3514953757585966
-283/50	7/25	2.358025531310807
-283/50	3/10	2.395097687145412
-283/50	8/25	2.431143326756477
-283/50	17/50	2.446614371906851
-283/50	9/25	2.4572051651542153
-283/50	19/50	2.4787202722210213
-283/50	2/5	2.481151043027287
-283/50	21/50	2.236357318559998
-283/50	11/25	2.502659066025557
-283/50	23/50	2.241373266631297
-283/50	12/25	2.424163659071261
-283/50	1/2	2.4314191237715495
-283/50	13/25	2.408491069834098
-283/50	27/50	2.5251340662355317
-283/50	14/25	2.5176849269295327
-283/50	29/50	2.5212656393269817
-283/50	3/5	2.517602785880001
-283/50	31/50	2.521364879605608
-283/50	16/25	2.4944644657536696
-283/50	33/50	2.5024590736677963
-283/50	17/25	2.4905423291561988
-283/50	7/10	2.4839718436426494
-283/50	18/25	2.4794525473842444
-283/50	37/50	2.457390544401373
-283/50	19/25	2.391963058533884
-283/50	39/50	2.4433552093486792
-283/50	4/5	2.2856015147733197
-283/50	41/50	2.395713065711979
-283/50	21/25	2.183576166276642
-283/50	43/50	2.362256794683355
-283/50	22/25	2.357066448605148
-283/50	9/10	2.127280761347267
-283/50	23/25	2.195495617413932
-283/50	47/50	2.2749657737297695
-283/50	24/25	2.261428421459454
-283/50	49/50	2.146542188961689
-283/50	1	2.1303843904415065
-141/25	0	Indeterminate
-141/25	1/50	1.2937888639296429
-141/25	1/25	1.5949700604421153
-141/25	3/50	1.754096527576073
-141/25	2/25	1.8869287838817812
-141/25	1/10	1.9718723046312354
-141/25	3/25	2.044125938351184
-141/25	7/50	2.1096568931694204
-141/25	4/25	2.171097963472685
-141/25	9/50	2.216893582830761
-141/25	1/5	2.243055180151019
-141/25	11/50	2.2826852319450044
-141/25	6/25	2.315541970818373
-141/25	13/50	2.187485628488782
-141/25	7/25	2.3797402536516707
-141/25	3/10	2.4082402918312877
-141/25	8/25	2.3806410295493623
-141/25	17/50	2.419074044925687
-141/25	9/25	2.429291138350548
-141/25	19/50	2.4563838637468094
-141/25	2/5	2.4763673369494477
-141/25	21/50	2.4743754415478234
-141/25	11/25	2.505613781629367
-141/25	23/50	2.261966356538959
-141/25	12/25	2.5138936413878255
-141/25	1/2	2.4977034678303536
-141/25	13/25	2.5113058636107124
-141/25	27/50	2.523068595394442
-141/25	14/25	2.4978772262774176
-141/25	29/50	2.3214537345142765
-141/25	3/5	2.483347491522451
-141/25	31/50	2.5062447458619217
-141/25	16/25	2.174082355229817
-141/25	33/50	2.50312947577851
-141/25	17/25	2.487786233391366
-141/25	7/10	2.482951101215706
-141/25	18/25	2.175381917384198
-141/25	37/50	1.9838969803857567
-141/25	19/25	2.4248922779665683
-141/25	39/50	2.42891279082056
-141/25	4/5	2.2375833679458896
-141/25	41/50	2.0892649695508188
-141/25	21/25	2.284359351545977
-141/25	43/50	2.35901309002832
-141/25	22/25	2.3688797840584352
-141/25	9/10	2.3457825995744255
-141/25	23/25	2.0646020214872065
-141/25	47/50	2.3112976920436723
-141/25	24/25	1.9470076530737925
-141/25	49/50	2.254109382496469
-141/25	1	1.8988525399585097
-281/50	0	Indeterminate
-281/50	1/50	1.2963859110402514
-281/50	1/25	1.5949994475088785
-281/50	3/50	1.7681198876452868
-281/50	2/25	1.8943861236065997
-281/50	1/10	1.9741438280504917
-281/50	3/25	2.0375060267212075
-281/50	7/50	1.9117091948829408
-281/50	4/25	2.1326333234384887
-281/50	9/50	2.1886874607621234
-281/50	1/5	2.2489131300939276
-281/50	11/50	2.2712363808962444
-281/50	6/25	2.3268821244730495
-281/50	13/50	2.334360060483245
-281/50	7/25	2.363942424089063
-281/50	3/10	2.3986384317059697
-281/50	8/25	2.4074813463420504
-281/50	17/50	2.442188242701226
-281/50	9/25	2.4627274498952683
-281/50	19/50	2.4723542781841616
-281/50	2/5	2.418269399682912
-281/50	21/50	2.479983034159937
-281/50	11/25	2.4839559007776706
-281/50	23/50	2.5124294043943727
-281/50	12/25	2.5025069835900027
-281/50	1/2	2.51769367974075
-281/50	13/25	2.52293013775298
-281/50	27/50	2.5208473878192335
-281/50	14/25	2.1643302517029253
-281/50	29/50	2.391609850338665
-281/50	3/5	2.511365319796065
-281/50	31/50	2.1938215679315434
-281/50	16/25	2.505668875787453
-281/50	33/50	2.501370907171558
-281/50	17/25	2.4874328423027277
-281/50	7/10	2.480824518017809
-281/50	18/25	2.4761547680620195
-281/50	37/50	2.4378431305088317
-281/50	19/25	2.4505380888786537
-281/50	39/50	2.442094335420469
-281/50	4/5	2.122123126113776
-281/50	41/50	2.4115753008832197
-281/50	21/25	2.386107991420768
-281/50	43/50	2.3810644587109424
-281/50	22/25	2.357826005096821
-281/50	9/10	2.3413744882573413
-281/50	23/25	2.332255982193951
-281/50	47/50	2.1891702479225215
-281/50	24/25	2.2922789844005007
-281/50	49/50	1.8917145018659947
-281/50	1	2.0164672737006977
-28/5	0	Indeterminate
-28/5	1/50	1.2962998332838207
-28/5	1/25	1.583739575443386
-28/5	3/50	1.3682605808839643
-28/5	2/25	1.8651178064347012
-28/5	1/10	1.7128987312439048
-28/5	3/25	2.044534127641355
-28/5	7/50	2.1026105391992513
-28/5	4/25	2.178369609481056
-28/5	9/50	2.2133292274454157
-28/5	1/5	2.2201121801921277
-28/5	11/50	2.2878464021394844
-28/5	6/25	2.3003279002273715
-28/5	13/50	2.33508240821031
-28/5	7/25	2.3639068438431776
-28/5	3/10	2.3988873199229026
-28/5	8/25	2.4063349234433296
-28/5	17/50	2.4586046614654657
-28/5	9/25	2.449258658622267
-28/5	19/50	2.4586697897106378
-28/5	2/5	2.389225827902388
-28/5	21/50	2.4948998573549397
-28/5	11/25	2.5058783136715554
-28/5	23/50	2.4879091141640313
-28/5	12/25	2.4926042923352862
-28/5	1/2	2.5132193606711817
-28/5	13/25	2.519777977409588
-28/5	27/50	2.111394864975931
-28/5	14/25	2.528313272213014
-28/5	29/50	2.5166780263771296
-28/5	3/5	2.5149306569337595
-28/5	31/50	2.3822176717038492
-28/5	16/25	2.49059568344258
-28/5	33/50	2.3540588808469924
-28/5	17/25	2.3370911692238234
-28/5	7/10	2.462739440639137
-28/5	18/25	2.464624861062377
-28/5	37/50	1.9990946652192172
-28/5	19/25	2.454298470878046
-28/5	39/50	2.314701815208261
-28/5	4/5	2.4252973708924164
-28/5	41/50	2.4138188554548963
-28/5	21/25	2.180016659875744
-28/5	43/50	2.291478096084672
-28/5	22/25	2.365178767900877
-28/5	9/10	2.2300485565719876
-28/5	23/25	2.331648104460376
-28/5	47/50	2.0566885726929733
-28/5	24/25	2.284402445751043
-28/5	49/50	2.249740445486179
-28/5	1	2.1626705940449473
-279/50	0	Indeterminate
-279/50	1/50	1.0848533680130277
-279/50	1/25	1.5615492833909206
-279/50	3/50	1.765219054390351
-279/50	2/25	1.8894916161810227
-279/50	1/10	1.980934705682655
-279/50	3/25	2.04824335380302
-279/50	7/50	2.1037139252095685
-279/50	4/25	1.780612386929776
-279/50	9/50	2.2179142217392047
-279/50	1/5	2.243495010153179
-279/50	11/50	2.3002538373689165
-279/50	6/25	2.286573230039937
-279/50	13/50	2.358707108141075
-279/50	7/25	2.3459908307000266
-279/50	3/10	2.3554012208033064
-279/50	8/25	2.397917002197949
-279/50	17/50	2.4010621922137774
-279/50	9/25	2.4601139545957547
-279/50	19/50	2.477044982166306
-279/50	2/5	2.449483666703355
-279/50	21/50	2.4398596630633897
-279/50	11/25	2.5026047672146037
-279/50	23/50	2.512138730680849
-279/50	12/25	2.168646743139218
-279/50	1/2	2.4922073912865406
-279/50	13/25	2.5124261666804237
-279/50	27/50	2.516075958899548
-279/50	14/25	2.4925960846044934
-279/50	29/50	2.501785054237841
-279/50	3/5	2.509613562902486
-279/50	31/50	2.509877987039053
-279/50	16/25	2.320442833040549
-279/50	33/50	2.502987262373243
-279/50	17/25	2.4907351514494627
-279/50	7/10	2.473999142161382
-279/50	18/25	2.472579443721281
-279/50	37/50	2.4674418266004645
-279/50	19/25	2.252996014277814
-279/50	39/50	2.4295499963595177
-279/50	4/5	2.4316288026054744
-279/50	41/50	2.404010096532301
-279/50	21/25	2.061537539115737
-279/50	43/50	2.377947733627076
-279/50	22/25	2.039991741948289
-279/50	9/10	2.3207833352752774
-279/50	23/25	2.3321877363335863
-279/50	47/50	2.302854475431901
-279/50	24/25	2.220402090163163
-279/50	49/50	2.183504912135842
-279/50	1	2.239125877500584
-139/25	0	Indeterminate
-139/25	1/50	1.3002895448820362
-139/25	1/25	1.5905916846775452
-139/25	3/50	1.7584327747790292
-139/25	2/25	1.8163928464166428
-139/25	1/10	1.9872820674746228
-139/25	3/25	2.0501109462604044
-139/25	7/50	2.113418298892931
-139/25	4/25	2.1735646613423825
-139/25	9/50	2.2200381060805108
-139/25	1/5	2.0405493754511177
-139/25	11/50	2.3061342088752808
-139/25	6/25	2.302182800273338
-139/25	13/50	2.3484464637317335
-139/25	7/25	2.358645969862226
-139/25	3/10	2.405285711595201
-139/25	8/25	2.4226825563759515
-139/25	17/50	2.398965023791
-139/25	9/25	2.418752593192663
-139/25	19/50	2.472296232983838
-139/25	2/5	2.1163575365984113
-139/25	21/50	2.1357090125296576
-139/25	11/25	2.5028695095793627
-139/25	23/50	2.151570523059975
-139/25	12/25	2.4401996082858473
-139/25	1/2	2.523641874074435
-139/25	13/25	2.2928734798934762
-139/25	27/50	2.487807059003854
-139/25	14/25	2.1874428025950414
-139/25	29/50	2.4846355010292616
-139/25	3/5	1.9415726404848217
-139/25	31/50	2.471567556801571
-139/25	16/25	2.506606982249445
-139/25	33/50	2.5008416232481534
-139/25	17/25	2.495893173676153
-139/25	7/10	2.4660623960971635
-139/25	18/25	2.4649566412080812
-139/25	37/50	2.451313115519854
-139/25	19/25	2.4364976733034367
-139/25	39/50	2.2536772114729704
-139/25	4/5	2.4243417471161903
-139/25	41/50	2.4138910500775217
-139/25	21/25	2.381341071965019
-139/25	43/50	2.372967915461731
-139/25	22/25	2.3506918274924513
-139/25	9/10	2.3478567585230277
-139/25	23/25	2.3136414828901497
-139/25	47/50	2.208569227989817
-139/25	24/25	2.2905704437152745
-139/25	49/50	2.269591953513328
-139/25	1	2.254231633688119
-277/50	0	Indeterminate
-277/50	1/50	1.3032991516103973
-277/50	1/25	1.5741932480519516
-277/50	3/50	1.7645766522565556
-277/50	2/25	1.8737698696124057
-277/50	1/10	1.9757992867902827
-277/50	3/25	2.039866258879542
-277/50	7/50	2.0757358407170856
-277/50	4/25	2.1613227029771434
-277/50	9/50	2.2064081492844956
-277/50	1/5	2.220189731590981
-277/50	11/50	2.269800099299648
-277/50	6/25	2.3282895625887448
-277/50	13/50	2.3419190060128834
-277/50	7/25	2.3697516826319402
-277/50	3/10	2.4074639681827947
-277/50	8/25	2.4117136821563916
-277/50	17/50	2.410465394613494
-277/50	9/25	2.428208618080678
-277/50	19/50	2.4494619310387242
-277/50	2/5	2.4588564421295587
-277/50	21/50	2.4799034262704387
-277/50	11/25	2.4778807176952267
-277/50	23/50	2.511615475922065
-277/50	12/25	2.5143410612555015
-277/50	1/2	2.5149755052304568
-277/50	13/25	2.52069448896724
-277/50	27/50	2.51539008464016
-277/50	14/25	2.5245151748932053
-277/50	29/50	2.5111873639678124
-277/50	3/5	2.38503647140929
-277/50	31/50	2.5152032983032893
-277/50	16/25	2.5014665448635323
-277/50	33/50	2.1734623264591098
-277/50	17/25	2.2741984469048573
-277/50	7/10	2.477955534045005
-277/50	18/25	1.9310543840085885
-277/50	37/50	2.4212120425191737
-277/50	19/25	2.257756364719586
-277/50	39/50	2.2554709447420715
-277/50	4/5	2.4122115137122906
-277/50	41/50	2.402676440130634
-277/50	21/25	2.1115790912018335
-277/50	43/50	2.370756722516328
-277/50	22/25	2.375345667029081
-277/50	9/10	2.1326469072135312
-277/50	23/25	2.328038784383232
-277/50	47/50	2.2948413580605305
-277/50	24/25	2.2613461772866685
-277/50	49/50	2.271548513105504
-277/50	1	1.9999072274421996
-138/25	0	Indeterminate
-138/25	1/50	1.3067957246271014
-138/25	1/25	1.5922086606075407
-138/25	3/50	1.759973440981007
-138/25	2/25	1.8839374479034636
-138/25	1/10	1.970787910778204
-138/25	3/25	2.0120500780705597
-138/25	7/50	2.111443730948222
-138/25	4/25	2.163323567516663
-138/25	9/50	2.202160231821645
-138/25	1/5	2.250733678068174
-138/25	11/50	2.2853300006789072
-138/25	6/25	2.3158935158529315
-138/25	13/50	2.3573721424957665
-138/25	7/25	2.3671621020132387
-138/25	3/10	2.060522448443668
-138/25	8/25	2.4244820115973162
-138/25	17/50	2.428584617223184
-138/25	9/25	2.0950862652920614
-138/25	19/50	2.4739984128320747
-138/25	2/5	2.4740604886975843
-138/25	21/50	2.4231365164594414
-138/25	11/25	2.4217758513226584
-138/25	23/50	2.492900454866707
-138/25	12/25	2.4268153457513013
-138/25	1/2	2.4949885348220433
-138/25	13/25	2.514678189767288
-138/25	27/50	2.5138875775162797
-138/25	14/25	2.522203631955972
-138/25	29/50	2.3945593632484115
-138/25	3/5	2.440447563635515
-138/25	31/50	2.375806366121839
-138/25	16/25	2.1835680588207187
-138/25	33/50	2.4960209968134595
-138/25	17/25	2.471165333046926
-138/25	7/10	2.4606857032883687
-138/25	18/25	2.4618663737681468
-138/25	37/50	2.4594470016454255
-138/25	19/25	2.438115360365742
-138/25	39/50	2.4280042422271
-138/25	4/5	2.3908824067322962
-138/25	41/50	2.1187691606019587
-138/25	21/25	2.388653170527086
-138/25	43/50	2.3800291544348258
-138/25	22/25	2.341016195677894
-138/25	9/10	2.3402464531198253
-138/25	23/25	2.319977679572312
-138/25	47/50	2.2852886918666497
-138/25	24/25	2.275219802535969
-138/25	49/50	2.2520181807423794
-138/25	1	2.252450514724133
-11/2	0	Indeterminate
-11/2	1/50	1.2990104266137847
-11/2	1/25	1.6055216927819351
-11/2	3/50	1.7187439805090456
-11/2	2/25	1.883610624485295
-11/2	1/10	1.9375590791392354
-11/2	3/25	2.032895172606007
-11/2	7/50	2.096431604580056
-11/2	4/25	1.7837993178835403
-11/2	9/50	2.2127199653971443
-11/2	1/5	2.261387551780664
-11/2	11/50	2.274010817585918
-11/2	6/25	2.2745855674045
-11/2	13/50	2.350955260377418
-11/2	7/25	2.3341052012682506
-11/2	3/10	2.396790675552923
-11/2	8/25	2.400379212573835
-11/2	17/50	2.4438275471000788
-11/2	9/25	2.44276925132077
-11/2	19/50	2.241039374627195
-11/2	2/5	2.425066236369441
-11/2	21/50	2.4993883593774315
-11/2	11/25	2.454011715436957
-11/2	23/50	2.5078359438230833
-11/2	12/25	2.5112804566853324
-11/2	1/2	2.520003426392972
-11/2	13/25	2.534073955222034
-11/2	27/50	2.5211708747687083
-11/2	14/25	2.394885302070851
-11/2	29/50	2.1854986737222526
-11/2	3/5	2.52131879355147
-11/2	31/50	2.509451301250864
-11/2	16/25	2.180271676524412
-11/2	33/50	2.451692045644184
-11/2	17/25	2.4915041852845454
-11/2	7/10	2.4703805780124406
-11/2	18/25	2.4806636233576174
-11/2	37/50	2.4448654978091597
-11/2	19/25	2.434276595289562
-11/2	39/50	2.438154264160523
-11/2	4/5	2.212835817694124
-11/2	41/50	2.4074797605895046
-11/2	21/25	2.398347289277877
-11/2	43/50	2.3725919619685607
-11/2	22/25	2.3526716329336086
-11/2	9/10	2.3171022528772003
-11/2	23/25	2.3355008907215566
-11/2	47/50	2.302819254485779
-11/2	24/25	2.2793658388870495
-11/2	49/50	2.281623492756827
-11/2	1	2.252806651199616
-137/25	0	Indeterminate
-137/25	1/50	1.30247806429751
-137/25	1/25	1.5827428038928593
-137/25	3/50	1.6469569198136473
-137/25	2/25	1.878956297501248
-137/25	1/10	1.9720386277525288
-137/25	3/25	2.053289943743212
-137/25	7/50	2.1222415073937855
-137/25	4/25	2.1689994810688065
-137/25	9/50	2.2114988961068267
-137/25	1/5	2.0267148619669206
-137/25	11/50	2.2866400172387435
-137/25	6/25	2.298075397665937
-137/25	13/50	2.3243278640733678
-137/25	7/25	2.382593274578241
-137/25	3/10	2.379253126408699
-137/25	8/25	2.378014272322956
-137/25	17/50	2.386456011798369
-137/25	9/25	2.40893829245174
-137/25	19/50	2.419637165158329
-137/25	2/5	2.2453674477962253
-137/25	21/50	2.4910530794815595
-137/25	11/25	2.5033251858521277
-137/25	23/50	2.514064739903791
-137/25	12/25	1.7727027914367268
-137/25	1/2	2.13900768796086
-137/25	13/25	2.5088389209267667
-137/25	27/50	2.457747497742328
-137/25	14/25	2.51920351863294
-137/25	29/50	2.3983472488362225
-137/25	3/5	2.524027924626402
-137/25	31/50	2.5068793751401595
-137/25	16/25	1.938066878610725
-137/25	33/50	2.347520584596174
-137/25	17/25	2.4804276091079065
-137/25	7/10	2.468985561469854
-137/25	18/25	2.299388283892549
-137/25	37/50	2.4508975410468383
-137/25	19/25	2.269114533206619
-137/25	39/50	2.4482006822055946
-137/25	4/5	2.221611385587183
-137/25	41/50	2.407326505333004
-137/25	21/25	2.3832522229814215
-137/25	43/50	2.376822367579966
-137/25	22/25	2.2891729428630208
-137/25	9/10	2.0199673904324476
-137/25	23/25	2.329463751697534
-137/25	47/50	2.04095232317576
-137/25	24/25	2.1826893050943497
-137/25	49/50	2.2608979874006314
-137/25	1	2.1277257840911443
-273/50	0	Indeterminate
-273/50	1/50	1.288402065224102
-273/50	1/25	1.6036307958289555
-273/50	3/50	1.730859786744223
-273/50	2/25	1.868295361468924
-273/50	1/10	1.5850634227000335
-273/50	3/25	2.0441850319607404
-273/50	7/50	2.102377963074727
-273/50	4/25	2.1651375469033747
-273/50	9/50	2.207622595311944
-273/50	1/5	2.2542390337413782
-273/50	11/50	2.27626267203105
-273/50	6/25	2.3141093511126085
-273/50	13/50	2.3262819674575694
-273/50	7/25	2.3853958837511184
-273/50	3/10	2.359506134468686
-273/50	8/25	2.4239035000860287
-273/50	17/50	2.2074833157803817
-273/50	9/25	2.4633248734374553
-273/50	19/50	2.455128777492554
-273/50	2/5	2.4799839648143283
-273/50	21/50	2.4032084895495975
-273/50	11/25	2.4281347533314177
-273/50	23/50	2.4945439927096587
-273/50	12/25	2.5000111541167778
-273/50	1/2	2.497987622008625
-273/50	13/25	2.2742279402332946
-273/50	27/50	2.2661304520634467
-273/50	14/25	2.410500513757284
-273/50	29/50	2.3916921938996007
-273/50	3/5	2.5008017777118794
-273/50	31/50	2.5127960063515014
-273/50	16/25	2.3984255219453
-273/50	33/50	2.484130772971146
-273/50	17/25	2.493875309296656
-273/50	7/10	2.3263156668446174
-273/50	18/25	2.480987973839146
-273/50	37/50	2.464478661771717
-273/50	19/25	2.43367683125521
-273/50	39/50	2.4358614351223165
-273/50	4/5	2.363331924512813
-273/50	41/50	2.130573732619181
-273/50	21/25	2.187084066323538
-273/50	43/50	2.3710469594195343
-273/50	22/25	1.9615005958612537
-273/50	9/10	2.350716659869241
-273/50	23/25	2.3006303832419737
-273/50	47/50	2.3005337156639967
-273/50	24/25	2.283709879489693
